,index,pop_cat,offer_cat,mode,time,Akaki Kality,Nifas Silk Lafto,Kolfe Keraniyo,Bole,Lideta,Kirkos,Yeka,Addis Ketema,Arada,Gulele,Lemi Kura
1585,1585,youth,amenity_vending_machine,multimodal,600,1.0708093120047086,,,,,,,,,,
1592,1592,youth,amenity_vending_machine,multimodal,900,2.258967589708563,,,,,,,,,,
1599,1599,youth,mixed_offers,multimodal,300,2.0242696583102715,8.320178616460108,4.183167121588903,25.372277970078848,16.84657999092073,35.23173306954103,9.999878010338147,10.533005534841235,26.107668188700888,5.528090657334915,7.103312212107138
1606,1606,youth,mixed_offers,multimodal,600,7.160012474254366,33.59865329069356,16.422838086632158,51.15774257525019,61.02270889523883,87.58174823241761,28.937061889363342,44.04962090552575,78.12613146578627,29.686069060419058,27.35972844015639
1613,1613,youth,mixed_offers,multimodal,900,15.995914864899664,56.91855258785742,28.0124579319352,64.31312802411728,85.63138446397703,99.81893339944563,38.465711672059186,69.48821668021019,96.01892095279763,53.99085115192901,46.32111477291705
1620,1620,youth,unhealthy_offers,multimodal,300,3.3862369679249014,14.124085942558933,8.5774775794887,23.192857148208006,15.705430783236288,33.74747845538993,11.731976296435057,20.14462996589969,25.225261337484504,11.95353058204215,5.697644436953578
1627,1627,youth,unhealthy_offers,multimodal,600,15.153990850564645,46.34833065573226,31.941472052147496,50.73338498510773,64.15099260515792,93.15003772731374,36.72915838906422,60.32849844309273,79.70291714947555,51.838769520263206,24.07357472896533
1634,1634,youth,unhealthy_offers,multimodal,900,31.613289658404874,67.62465590705963,51.722696563816505,66.38682500630743,91.97072399608271,99.34552327149265,57.42081192327524,78.81039309512165,97.59665021786701,80.93599415675807,45.77919371997123
1641,1641,youth,shop_kiosk,multimodal,300,0.4107213799470115,0.8310086259657536,,,0.49847095566446165,0.6711000243825497,0.6641866963960151,,1.704331907299763,,
1648,1648,youth,shop_kiosk,multimodal,600,3.5608076779334668,4.72006098385007,,0.06200932572035715,3.4035933861490024,4.727032844571457,3.758936467414511,,14.518205743933956,,
1655,1655,youth,shop_kiosk,multimodal,900,8.401452513023246,10.26984455920991,,0.3037646986053199,12.12238196348914,12.338544594949733,8.003611491507897,,30.55989797376902,0.4827031878371909,
1662,1662,youth,shop_alcohol,multimodal,300,,0.6376037884369422,0.17591502573917076,2.8534684987381125,0.08423393558284062,0.032188577144007545,1.1034197857729229,0.23024978328414764,1.006171848887812,1.023695363400439,0.19935376131967153
1669,1669,youth,shop_alcohol,multimodal,600,0.007334310356196634,3.363121401926568,1.4936293918244046,12.64401100523522,0.4730059459651819,1.75023493443222,3.4179029719833567,1.196216840740228,6.747439227838865,2.8049502529571537,2.246344162686005
1676,1676,youth,shop_alcohol,multimodal,900,0.4767301731527813,6.4556562057314775,2.0329642473355034,22.785730821104462,2.556678500586074,5.1212611782072095,9.468120114573717,6.172131012596902,23.236912297989974,4.805454012906717,6.428159154350601
1683,1683,youth,shop_convenience,multimodal,300,0.6087477595643207,0.13370352066943816,,3.611772135213793,1.7176645316195356,0.12458161261920166,2.4752716401191135,1.9137954753716668,0.7802965358721807,0.8795374095854174,0.4130864763892381
1690,1690,youth,shop_convenience,multimodal,600,2.5120012969973473,2.042017406587783,,13.874148015517987,13.871831676764762,2.5379798723207894,10.010751010048372,7.4960539914029845,5.729019302851011,6.008694218551654,3.291795240620404
1697,1697,youth,shop_convenience,multimodal,900,5.713427767477179,5.595289758924063,,22.934472205408888,37.918516844877864,9.791059249399252,18.962299407900783,15.049733810267032,19.728208490582656,14.99257390529941,10.978096650979962
1704,1704,youth,shop_confectionery,multimodal,300,,0.15396162986177728,,0.4662163098331955,0.47562979060435234,0.8969876108582517,,,,0.01828045432265098,0.13967311103399457
1711,1711,youth,shop_confectionery,multimodal,600,,1.0858346527093765,,2.516444660304477,4.398576737698776,3.76236470109989,,0.03843698382857813,,0.5265379657920229,0.8410104345238398
1718,1718,youth,shop_confectionery,multimodal,900,,2.463386077788436,,4.763270249862047,12.359380393244415,5.930084760673998,,0.39596102655645854,,2.357969759186111,1.9821694693547744
1725,1725,youth,shop_health_food,multimodal,300,,,,,,,0.38491293329507015,,0.8008306552372381,,
1732,1732,youth,shop_health_food,multimodal,600,,,,,,,2.0566114937703484,,4.995446444956472,,
1739,1739,youth,shop_health_food,multimodal,900,,,,,,,3.7520973904161576,,11.23594433672394,,
1746,1746,youth,shop_spices,multimodal,300,,,,,,,0.2887161679544877,,,,
1753,1753,youth,shop_spices,multimodal,600,,,,,,,2.451141344266671,,0.04022153552386535,,
1760,1760,youth,shop_spices,multimodal,900,,,,,,0.08174432304821512,5.784479552568461,,2.0014270504931213,,
1767,1767,youth,shop_supermarket,multimodal,300,0.48773163868707614,3.6049823160054997,2.3184897613160302,9.352411516533381,7.504447577896746,11.291545192383486,3.6319796213052613,6.509429222563836,10.477067879711552,1.590180203156244,4.3796366482127915
1774,1774,youth,shop_supermarket,multimodal,600,2.65868750412128,15.796314089166948,11.506917955414094,42.18415044394336,38.71752459746947,48.290605132419614,18.971484823949044,32.816035981114936,48.934390047245365,12.650011515403342,18.90704852838111
1781,1781,youth,shop_supermarket,multimodal,900,6.021468802437438,33.49990148272517,20.221316664614232,61.69221362527695,75.67745012951191,84.03975651399979,32.507644098603,58.42238284619955,88.25314755309,30.019223930592076,36.64992808869809
1788,1788,youth,amenity_cafe,multimodal,300,1.3656344647927285,5.222953170403294,4.371785578378266,16.761318898099468,6.882603909907653,25.086650244140706,4.419007085827422,9.632354720961635,15.992504136956374,7.063378378399894,3.4050494819598582
1795,1795,youth,amenity_cafe,multimodal,600,7.2331516878374735,27.144760923547622,18.66705956732265,41.748558725853115,43.285711168679086,83.3454513402798,22.936928824799185,43.79448110121012,52.07186019689832,36.04075126328216,16.950523035468102
1802,1802,youth,amenity_cafe,multimodal,900,18.088968445456036,47.52435249275537,38.52746845921972,58.37914625650282,77.26426287115189,98.94731409618781,44.82335953375085,69.78736797877575,77.35785813696964,66.84354898723205,33.26827598659782
1809,1809,youth,shop_seafood,multimodal,300,0.2750366383573738,,,,1.266153173543178,,,0.12873626220828155,,,
1816,1816,youth,shop_seafood,multimodal,600,1.2821894499691324,,,,7.174867983411342,,,2.7580102577198415,,,
1823,1823,youth,shop_seafood,multimodal,900,2.8000453236966596,,,0.03931944781725746,17.51511890068063,,,8.581030484205057,,,
4,4,children_u5,amenity_fast_food,drive,300,8.166744700222385,14.558379513429982,4.886882604741513,50.03586953217247,30.548576621455677,72.88619583437118,10.091195826648848,16.415416810412996,57.78103293176176,5.537532770163497,9.409605714592194
11,11,children_u5,amenity_fast_food,drive,600,31.708640978909543,52.29548409287179,27.34945363473124,63.46409703978111,91.41971055496609,100.0,36.56439395881389,46.668281226789375,98.37655152675383,43.09312175933209,30.73357083528499
18,18,children_u5,amenity_fast_food,drive,900,53.49394471776441,79.23706008732158,53.41940085512491,67.86103144101533,100.0,100.0,63.21617256174159,66.45038362640348,100.0,77.14295137203848,48.475269991833876
25,25,children_u5,amenity_ice_cream,drive,300,,1.739204783872272,,17.43478564666093,5.9155861998506705,22.911331725075897,3.8659820308080093,,14.591857902779775,,6.537480774172109
32,32,children_u5,amenity_ice_cream,drive,600,,8.38561257699117,,31.944120948101133,34.958457007829956,92.07960876130389,21.305754156919644,,41.805816742771654,1.1563658206013518,20.909463278480562
39,39,children_u5,amenity_ice_cream,drive,900,,19.997108422284853,0.5517009256342312,46.82698730819993,78.46535688593241,100.0,34.40976410483013,,71.08905898566142,11.114771960988467,38.38112927564033
46,46,children_u5,shop_deli,drive,300,,,,,0.8993867623124218,,,,18.691133460527013,,
53,53,children_u5,shop_deli,drive,600,,,,,14.487129554171169,4.725136364759227,,7.593712560062531,61.247086343182,1.6756222463548913,
60,60,children_u5,shop_deli,drive,900,,,,,38.68503549518584,30.0851670099711,4.098997737721324,31.518897503958655,99.80442111019238,19.916332203979806,
67,67,children_u5,shop_beverages,drive,300,,6.383023391639611,2.02904367796964,15.75026529432654,0.4129468603576333,2.5615998666940536,10.134379783879169,11.104625390454926,31.014080543819446,,2.6387333820335224
74,74,children_u5,shop_beverages,drive,600,,22.564452790617608,8.13041240727253,44.84754684698256,21.94398599714046,19.963204229469632,33.514849021205016,54.47516172913831,83.43398514815136,3.3665185083795386,13.283533764913235
81,81,children_u5,shop_beverages,drive,900,,37.92499418013716,26.937225028942567,63.0179063808295,74.258657998444,55.778149512764664,55.816859696490276,84.39946952117214,100.0,35.141121687565594,25.399219274259927
88,88,children_u5,shop_butcher,drive,300,3.9992168267666073,9.62792551329878,8.303262559766758,28.210100833759906,0.16471059943956637,29.499194367871578,13.147281878331816,2.201267785289089,,0.4544342033214546,11.674974016235291
95,95,children_u5,shop_butcher,drive,600,11.51467095501785,37.16610379616526,35.51438956854657,60.45743544528123,9.457759582903053,85.99589662280042,45.00187583396178,11.685376429514802,8.9041001118846,6.378021981632341,35.56676233441862
102,102,children_u5,shop_butcher,drive,900,23.812354170720106,56.38852338372045,61.99078905797548,68.88858885593932,49.97991657010825,100.0,63.3473001938473,22.354950274033715,38.89719546197448,10.224235308811343,56.31296442612428
109,109,children_u5,amenity_restaurant,drive,300,13.327106219368783,44.22723369041556,19.80052323297525,54.25697723493224,80.99379010105419,97.01581508459073,33.35583778249626,54.07740329169234,93.21064315486012,45.479971197414116,32.81152385755598
116,116,children_u5,amenity_restaurant,drive,600,39.27648168121543,79.86718207204852,64.65614526863341,67.31092293340683,100.0,100.0,59.12457820848466,91.0469705005687,100.0,85.52835647582523,65.89938930373431
123,123,children_u5,amenity_restaurant,drive,900,68.95488253915744,94.96001377872908,86.02424485114342,80.4855988682893,100.0,100.0,83.43660619431041,96.1920269195942,100.0,98.46130794393112,79.48816421251024
130,130,children_u5,shop_wine,drive,300,,,,0.6794232087748703,,7.409904139776975,,,,,
137,137,children_u5,shop_wine,drive,600,,,,12.341919114769958,,36.77842901725912,0.012540407460542849,,,,
144,144,children_u5,shop_wine,drive,900,,1.8817452972327384,,24.551676900856727,0.060539175543048496,75.7388568597592,3.123969776495183,,0.05598544515916338,,
151,151,children_u5,healthy_offers,drive,300,5.388856527629864,19.652995636002935,8.666925077913579,48.05936565210012,27.11232213557343,48.78970537764148,37.20201538895885,22.41833086497976,34.09616145612678,18.89416583231076,15.720464475860513
158,158,children_u5,healthy_offers,drive,600,19.90116523890042,49.29035549377703,36.405738256248675,67.57152544338038,86.14427539576923,93.88483351199345,64.3326017902065,55.51262103925575,99.57384477577288,63.790486487607446,39.355001803934286
165,165,children_u5,healthy_offers,drive,900,36.98503983484003,79.85836881340387,68.0610560192613,80.25983294975786,99.60115344231353,100.0,78.81055104019262,88.54963092394424,100.0,91.62060855697277,60.69388955026
172,172,children_u5,amenity_pub,drive,300,1.1201028750019082,13.592456420450528,,16.15279058348691,0.7555977456000493,31.81038226630934,10.564304304057986,0.4428311333432682,23.69614680068927,,10.108505881902861
179,179,children_u5,amenity_pub,drive,600,5.090253663339164,44.33721428193157,,37.73403420448241,27.709334133717732,88.25221257899129,23.161488130393135,13.741711853647805,85.57424955938225,4.897697507329176,32.47156207744214
186,186,children_u5,amenity_pub,drive,900,9.429594343184666,75.2748554689145,0.2316276879528103,61.669506532714195,64.6576643562701,100.0,33.67495507666175,40.335982221108694,100.0,34.88050264022978,55.943893327947315
193,193,children_u5,amenity_drinking_water,drive,300,,6.714155008968447,0.36366251814682227,1.7575162342688795,,,,,,,
200,200,children_u5,amenity_drinking_water,drive,600,,25.96036694761547,2.766472677790457,15.070842085551666,0.12174261697707078,,,,,,
207,207,children_u5,amenity_drinking_water,drive,900,,55.69788936890669,12.954184423382472,44.05582228138539,5.313707164528619,7.077775649349682,,,,,
214,214,children_u5,amenity_bar,drive,300,11.748842846063654,24.226686409469707,9.655404275471835,40.891019896038095,30.143210714180245,83.68345271691217,37.994367236814966,38.593679708141856,73.58549710441825,34.343254868105596,14.353260684339093
221,221,children_u5,amenity_bar,drive,600,40.1142128149133,78.92321354677102,36.7601478178532,65.01804751801147,72.61865580093807,99.97519202236104,81.0315325904366,91.5160678423602,100.0,82.9180486474708,44.925534032766784
228,228,children_u5,amenity_bar,drive,900,58.41908573712622,97.61316716347028,74.30603044966018,76.5854531284883,98.0163114763148,100.0,92.95594690297645,95.59600874816662,100.0,95.97300312388907,67.55895971470282
235,235,children_u5,shop_bakery,drive,300,17.12811481602929,59.7565654418162,40.41506327113279,49.130084014353145,74.98690717451194,85.8656549576003,40.78832649587769,69.33077204241445,68.61738161316649,54.222129049075185,23.563066249920357
242,242,children_u5,shop_bakery,drive,600,42.433986098439135,91.72055367525229,81.70929275372573,79.74248217704155,98.23154218166054,100.0,82.27860779244526,88.38687766822184,100.0,87.72479656249928,62.62725135182582
249,249,children_u5,shop_bakery,drive,900,51.52565069446536,98.89260868940488,95.77482187438962,87.63919529786934,100.0,100.0,91.75637932771099,94.8428627931267,100.0,97.820672501365,80.06613595562222
256,256,children_u5,shop_greengrocer,drive,300,,7.075158458202944,,30.832337515560436,5.927967266784011,26.21683419091363,17.554643584539654,0.11027430661713332,17.89670774372185,,9.02857270610876
263,263,children_u5,shop_greengrocer,drive,600,,32.471597731344154,,58.62692332907784,36.720243704410464,92.82651399554234,48.62688712905885,12.546442793004047,79.45458231781343,3.7115971358230833,31.13543359302594
270,270,children_u5,shop_greengrocer,drive,900,,62.91199694401376,4.044371989183203,66.99069592564257,83.96458667790554,100.0,69.51735321711865,39.629145477051935,100.0,30.777854631935668,48.144857230803765
277,277,children_u5,amenity_marketplace,drive,300,,,,20.792596215647478,5.201255603318151,0.88429433764786,7.819682158307245,15.53677387539535,16.203352099822546,18.89416583231076,0.597024088843223
284,284,children_u5,amenity_marketplace,drive,600,,,,47.41363285037195,34.699647458651924,26.168809770676944,26.670855383146154,48.96665904475023,67.20723977633793,60.56506074625337,6.531963510533517
291,291,children_u5,amenity_marketplace,drive,900,,1.957290749473084,0.14513618214212431,64.20000720860858,61.60380735348065,71.17191997455923,43.68508117551091,86.15017567085019,99.3821277622193,88.36597513812214,16.855309019915754
298,298,children_u5,amenity_food_court,drive,300,,5.342797005050278,,,,,,,,,
305,305,children_u5,amenity_food_court,drive,600,,18.104796214840828,,,,,,,,,
312,312,children_u5,amenity_food_court,drive,900,,45.32395851743405,0.9311324926850143,,,,,,,,
319,319,children_u5,shop_coffee,drive,300,,,,16.929429540960612,,15.120648877162646,0.06270203730271426,,14.741298324700514,,2.773375460373334
326,326,children_u5,shop_coffee,drive,600,,,,49.962873650237974,0.04843134043443879,54.12614708531335,12.095284601989698,,65.82095809668064,8.904339690041384,10.875682706369473
333,333,children_u5,shop_coffee,drive,900,,1.523670383536867,,65.73400776134982,10.717164860720167,90.85425173611736,43.15607716943104,4.866532171847109,98.13303425576693,24.72586679251814,23.836379300639475
340,340,children_u5,shop_pastry,drive,300,,7.407059484274248,4.961269004326375,7.226592311514531,12.00826233692472,0.4537673312655058,3.406051269354475,0.4584577439021805,3.098738009933987,11.758427665607044,14.740705333103424
